date,time,timezone,MACB,source,sourcetype,type,user,host,short,desc,version,filename,inode,notes,format,extra
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.528609] pnp 00:06: Plug and Play ACPI device  IDs VMW0003 PNP...,[kernel] [    0.528609] pnp 00:06: Plug and Play ACPI device  IDs VMW0003 PNP0f13 (active),2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.529147] system 00:07: [mem 0xfed00000-0xfed003ff] has been re...,[kernel] [    0.529147] system 00:07: [mem 0xfed00000-0xfed003ff] has been reserved,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.529147] system 00:07: [mem 0xfed00000-0xfed003ff] has been re...,[kernel] [    0.529147] system 00:07: [mem 0xfed00000-0xfed003ff] has been reserved,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.529226] system 00:07: Plug and Play ACPI device  IDs PNP0103 ...,[kernel] [    0.529226] system 00:07: Plug and Play ACPI device  IDs PNP0103 PNP0c01 (active),2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.529226] system 00:07: Plug and Play ACPI device  IDs PNP0103 ...,[kernel] [    0.529226] system 00:07: Plug and Play ACPI device  IDs PNP0103 PNP0c01 (active),2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.532946] pnp 00:08: Plug and Play ACPI device  IDs PNP0501 (ac...,[kernel] [    0.532946] pnp 00:08: Plug and Play ACPI device  IDs PNP0501 (active),2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.532946] pnp 00:08: Plug and Play ACPI device  IDs PNP0501 (ac...,[kernel] [    0.532946] pnp 00:08: Plug and Play ACPI device  IDs PNP0501 (active),2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.534425] system 00:09: [io  0xfce0-0xfcff] has been reserved,[kernel] [    0.534425] system 00:09: [io  0xfce0-0xfcff] has been reserved,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.534425] system 00:09: [io  0xfce0-0xfcff] has been reserved,[kernel] [    0.534425] system 00:09: [io  0xfce0-0xfcff] has been reserved,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.534482] system 00:09: [mem 0xf0000000-0xf7ffffff] has been re...,[kernel] [    0.534482] system 00:09: [mem 0xf0000000-0xf7ffffff] has been reserved,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.534482] system 00:09: [mem 0xf0000000-0xf7ffffff] has been re...,[kernel] [    0.534482] system 00:09: [mem 0xf0000000-0xf7ffffff] has been reserved,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.534565] system 00:09: [mem 0xfe800000-0xfe9fffff] has been re...,[kernel] [    0.534565] system 00:09: [mem 0xfe800000-0xfe9fffff] has been reserved,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.534565] system 00:09: [mem 0xfe800000-0xfe9fffff] has been re...,[kernel] [    0.534565] system 00:09: [mem 0xfe800000-0xfe9fffff] has been reserved,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.534814] system 00:09: Plug and Play ACPI device  IDs PNP0c02 ...,[kernel] [    0.534814] system 00:09: Plug and Play ACPI device  IDs PNP0c02 (active),2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.534814] system 00:09: Plug and Play ACPI device  IDs PNP0c02 ...,[kernel] [    0.534814] system 00:09: Plug and Play ACPI device  IDs PNP0c02 (active),2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.546077] pnp: PnP ACPI: found 10 devices,[kernel] [    0.546077] pnp: PnP ACPI: found 10 devices,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.546077] pnp: PnP ACPI: found 10 devices,[kernel] [    0.546077] pnp: PnP ACPI: found 10 devices,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.546123] ACPI: bus type PNP unregistered,[kernel] [    0.546123] ACPI: bus type PNP unregistered,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.546123] ACPI: bus type PNP unregistered,[kernel] [    0.546123] ACPI: bus type PNP unregistered,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.546167] PnPBIOS: Disabled by ACPI PNP,[kernel] [    0.546167] PnPBIOS: Disabled by ACPI PNP,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.546167] PnPBIOS: Disabled by ACPI PNP,[kernel] [    0.546167] PnPBIOS: Disabled by ACPI PNP,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.586199] pci 0000:00:15.3: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.586199] pci 0000:00:15.3: bridge window [io  0x1000-0x0fff] to [bus 06] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.586199] pci 0000:00:15.3: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.586199] pci 0000:00:15.3: bridge window [io  0x1000-0x0fff] to [bus 06] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.586641] pci 0000:00:15.4: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.586641] pci 0000:00:15.4: bridge window [io  0x1000-0x0fff] to [bus 07] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.586641] pci 0000:00:15.4: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.586641] pci 0000:00:15.4: bridge window [io  0x1000-0x0fff] to [bus 07] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.587056] pci 0000:00:15.5: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.587056] pci 0000:00:15.5: bridge window [io  0x1000-0x0fff] to [bus 08] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.587056] pci 0000:00:15.5: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.587056] pci 0000:00:15.5: bridge window [io  0x1000-0x0fff] to [bus 08] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.587428] pci 0000:00:15.6: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.587428] pci 0000:00:15.6: bridge window [io  0x1000-0x0fff] to [bus 09] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.587428] pci 0000:00:15.6: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.587428] pci 0000:00:15.6: bridge window [io  0x1000-0x0fff] to [bus 09] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.587774] pci 0000:00:15.7: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.587774] pci 0000:00:15.7: bridge window [io  0x1000-0x0fff] to [bus 0a] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.587774] pci 0000:00:15.7: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.587774] pci 0000:00:15.7: bridge window [io  0x1000-0x0fff] to [bus 0a] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.589424] pci 0000:00:16.3: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.589424] pci 0000:00:16.3: bridge window [io  0x1000-0x0fff] to [bus 0e] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.589424] pci 0000:00:16.3: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.589424] pci 0000:00:16.3: bridge window [io  0x1000-0x0fff] to [bus 0e] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.589741] pci 0000:00:16.4: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.589741] pci 0000:00:16.4: bridge window [io  0x1000-0x0fff] to [bus 0f] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.589741] pci 0000:00:16.4: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.589741] pci 0000:00:16.4: bridge window [io  0x1000-0x0fff] to [bus 0f] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.590094] pci 0000:00:16.5: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.590094] pci 0000:00:16.5: bridge window [io  0x1000-0x0fff] to [bus 10] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.590094] pci 0000:00:16.5: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.590094] pci 0000:00:16.5: bridge window [io  0x1000-0x0fff] to [bus 10] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.590588] pci 0000:00:16.6: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.590588] pci 0000:00:16.6: bridge window [io  0x1000-0x0fff] to [bus 11] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.590588] pci 0000:00:16.6: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.590588] pci 0000:00:16.6: bridge window [io  0x1000-0x0fff] to [bus 11] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.590993] pci 0000:00:16.7: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.590993] pci 0000:00:16.7: bridge window [io  0x1000-0x0fff] to [bus 12] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.590993] pci 0000:00:16.7: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.590993] pci 0000:00:16.7: bridge window [io  0x1000-0x0fff] to [bus 12] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.592744] pci 0000:00:17.3: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.592744] pci 0000:00:17.3: bridge window [io  0x1000-0x0fff] to [bus 16] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.592744] pci 0000:00:17.3: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.592744] pci 0000:00:17.3: bridge window [io  0x1000-0x0fff] to [bus 16] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.593206] pci 0000:00:17.4: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.593206] pci 0000:00:17.4: bridge window [io  0x1000-0x0fff] to [bus 17] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.593206] pci 0000:00:17.4: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.593206] pci 0000:00:17.4: bridge window [io  0x1000-0x0fff] to [bus 17] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.593588] pci 0000:00:17.5: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.593588] pci 0000:00:17.5: bridge window [io  0x1000-0x0fff] to [bus 18] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.593588] pci 0000:00:17.5: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.593588] pci 0000:00:17.5: bridge window [io  0x1000-0x0fff] to [bus 18] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.593954] pci 0000:00:17.6: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.593954] pci 0000:00:17.6: bridge window [io  0x1000-0x0fff] to [bus 19] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.593954] pci 0000:00:17.6: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.593954] pci 0000:00:17.6: bridge window [io  0x1000-0x0fff] to [bus 19] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.594348] pci 0000:00:17.7: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.594348] pci 0000:00:17.7: bridge window [io  0x1000-0x0fff] to [bus 1a] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.594348] pci 0000:00:17.7: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.594348] pci 0000:00:17.7: bridge window [io  0x1000-0x0fff] to [bus 1a] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.595704] pci 0000:00:18.2: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.595704] pci 0000:00:18.2: bridge window [io  0x1000-0x0fff] to [bus 1d] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.595704] pci 0000:00:18.2: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.595704] pci 0000:00:18.2: bridge window [io  0x1000-0x0fff] to [bus 1d] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.596377] pci 0000:00:18.3: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.596377] pci 0000:00:18.3: bridge window [io  0x1000-0x0fff] to [bus 1e] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.596377] pci 0000:00:18.3: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.596377] pci 0000:00:18.3: bridge window [io  0x1000-0x0fff] to [bus 1e] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.596810] pci 0000:00:18.4: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.596810] pci 0000:00:18.4: bridge window [io  0x1000-0x0fff] to [bus 1f] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.596810] pci 0000:00:18.4: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.596810] pci 0000:00:18.4: bridge window [io  0x1000-0x0fff] to [bus 1f] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.597226] pci 0000:00:18.5: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.597226] pci 0000:00:18.5: bridge window [io  0x1000-0x0fff] to [bus 20] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/kern.log,525602,-,syslog,sha256_hash: a29a4b3bd26f3152aea1b7d38708aba9e9282a895274b27de1b56d55e6614c0c
10/05/2019,11:41:52,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[kernel] [    0.597226] pci 0000:00:18.5: bridge window [io  0x1000-0x0fff] t...,[kernel] [    0.597226] pci 0000:00:18.5: bridge window [io  0x1000-0x0fff] to [bus 20] add_size 1000,2,OS://home/tsurugi/cases/web/case1/var/log/syslog,525599,-,syslog,sha256_hash: 165d5f4229f295f4adb93b18e3d94e125d5fe3c3210391004131df62d3bedc39
